,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
27,0.5582984924316406,0.13970635487454997,0.000993824005126953,1.5435536257284526e-05,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.49363867684478374,0.44529262086513993,0.5057471264367817,0.5242966751918159,0.5339308578745199,0.5005104645227156,0.031019225463326344,93,0.49680715197956576,0.469029374201788,0.529505582137161,0.5146683673469388,0.5291679948995855,0.5078356941130078,0.022798665460903998
28,0.6116947650909423,0.16482493573298915,0.0010128498077392578,1.4528595178508141e-05,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.510178117048346,0.44656488549618323,0.4648786717752235,0.5434782608695652,0.5185659411011524,0.49668198060234814,0.03570863972869636,101,0.5408684546615581,0.44731800766283525,0.48771929824561405,0.5424107142857143,0.5125916480714058,0.5061816245854256,0.03567238263256335
29,0.7648032665252685,0.10090241121690331,0.0010579586029052734,1.0706666718052817e-05,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5089058524173028,0.5292620865139949,0.5185185185185185,0.5089514066496164,0.5416133162612036,0.5214395099540582,0.012559823808815549,27,0.5306513409961686,0.5220306513409961,0.5432216905901116,0.5232780612244898,0.5460631176283073,0.5330489723560147,0.009954646271028789
30,0.8692190647125244,0.09024919010122386,0.0010982513427734374,3.971300706355378e-05,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5254452926208651,0.5267175572519084,0.5274584929757343,0.540920716112532,0.5505761843790012,0.53420112302195,0.00990774014505919,2,0.5370370370370371,0.5367177522349936,0.5365231259968102,0.5226403061224489,0.5428753586228882,0.5351587160028356,0.0066944373590517225
31,0.8290311336517334,0.13138789234318743,0.0011367321014404297,9.316053361795825e-05,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5012722646310432,0.5139949109414759,0.5312899106002554,0.49232736572890023,0.5147247119078106,0.5107197549770292,0.013241381935631628,63,0.5255427841634738,0.5185185185185185,0.5483253588516747,0.48214285714285715,0.5151418552757412,0.5179342747904531,0.02131042904307724
32,0.9233946323394775,0.1278661760668014,0.0011261940002441407,2.9151719578604726e-05,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.5203562340966921,0.5470737913486005,0.5363984674329502,0.5242966751918159,0.5211267605633803,0.5298621745788668,0.010367670470727538,9,0.5338441890166028,0.5584291187739464,0.5486443381180224,0.5443239795918368,0.5186483901817023,0.5407780031364221,0.013592737811701273
33,0.8686103820800781,0.13737748430665764,0.001182222366333008,5.279657639610059e-05,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 50}",0.48346055979643765,0.5,0.5312899106002554,0.5038363171355499,0.5326504481434059,0.5102092904543134,0.019019745343349454,65,0.5054278416347382,0.5223499361430396,0.5502392344497608,0.5009566326530612,0.5298055467006695,0.5217558383162538,0.017751986054814085
34,1.0345340251922608,0.10984134410428432,0.0012853145599365234,9.506391865177667e-05,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 60}",0.5025445292620865,0.5458015267175572,0.5427841634738186,0.5473145780051151,0.5249679897567221,0.532669729453803,0.017080144037416,3,0.5194763729246488,0.5533205619412516,0.5496012759170654,0.5286989795918368,0.5266177876952503,0.5355429956140105,0.013403830541646686
35,1.1609064579010009,0.17032796848368414,0.001284027099609375,0.00011517612410825323,0.1,"(50, 50)",70,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 70}",0.5356234096692112,0.5419847328244275,0.5159642401021711,0.5485933503836317,0.5160051216389244,0.5316488004083716,0.013410934904002688,5,0.5504469987228607,0.5360791826309068,0.5355661881977671,0.5229591836734694,0.5390500478163851,0.5368203202082779,0.008773953391614657
36,0.23099761009216307,0.07281665802139346,0.0011174201965332032,0.00018226157120971957,0.01,"(100,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 2}",0.43765903307888043,0.4681933842239186,0.4482758620689655,0.4475703324808184,0.47247119078104993,0.4548238897396631,0.013270794600195559,132,0.46871008939974457,0.460727969348659,0.45964912280701753,0.4610969387755102,0.45521198597386037,0.46107922126095835,0.004354847227398228
37,0.3059559345245361,0.05079717838401645,0.0009920120239257813,6.989203132848835e-06,0.01,"(100,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 5}",0.4262086513994911,0.4681933842239186,0.4495530012771392,0.4680306905370844,0.4379001280409731,0.4499744767738642,0.016554965427575716,141,0.47477650063856963,0.4651979565772669,0.45422647527910687,0.46237244897959184,0.4430985017532674,0.4599343766455606,0.010676749846515995
38,1.218294382095337,1.5177804865328277,0.0011251449584960937,0.0002147099505183108,0.01,"(100,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 10}",0.494910941475827,0.5114503816793893,0.454661558109834,0.5345268542199488,0.5262483994878361,0.5043389484430832,0.028262061604571866,83,0.5153256704980843,0.5169220945083014,0.4484848484848485,0.5245535714285714,0.5272553394963341,0.506508304883228,0.029356381020438797
39,0.5001279354095459,0.07168193935347834,0.0010212421417236327,0.00010201346776717497,0.01,"(100,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 15}",0.4580152671755725,0.5127226463104325,0.5287356321839081,0.5153452685421995,0.5121638924455826,0.5053598774885145,0.024472052503494466,79,0.47541507024265645,0.5306513409961686,0.5244019138755981,0.5079719387755102,0.5205610455849538,0.5118002618949775,0.01964410535639523
40,0.8364725112915039,0.05689108573612835,0.001081705093383789,8.616105713055047e-05,0.01,"(100,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 20}",0.5050890585241731,0.5190839694656488,0.5312899106002554,0.5396419437340153,0.5416133162612036,0.5273098519652885,0.013672288025914173,12,0.5325670498084292,0.5367177522349936,0.5400318979266348,0.5382653061224489,0.5406439273190947,0.5376451866823203,0.002888632647273295
41,1.2871406078338623,0.7644357009810868,0.0011525154113769531,0.00010356766961539829,0.01,"(100,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 25}",0.5305343511450382,0.4821882951653944,0.5095785440613027,0.5447570332480819,0.5262483994878361,0.518631955079122,0.02142500607126741,37,0.5402298850574713,0.5108556832694764,0.5125996810207336,0.5245535714285714,0.5323557539050048,0.5241189149362515,0.011280105185301141
42,0.7851976871490478,0.09308666491510914,0.001054239273071289,3.5126558073731916e-05,0.01,"(100,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 30}",0.4770992366412214,0.5190839694656488,0.5274584929757343,0.5153452685421995,0.4980793854033291,0.5074017355793773,0.01794157535140012,69,0.49936143039591313,0.5239463601532567,0.5346092503987241,0.5417729591836735,0.5135479757730316,0.5226475951809199,0.015070474962679327
43,0.7491203784942627,0.0860718589760964,0.001042795181274414,1.0673486138281016e-05,0.01,"(100,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 35}",0.5241730279898219,0.4796437659033079,0.5108556832694764,0.5166240409207161,0.5249679897567221,0.5112302194997448,0.016649704942613086,59,0.5220306513409961,0.5044699872286079,0.523444976076555,0.49394132653061223,0.5336308575071724,0.5155035597367887,0.014289419623471092
44,0.9067453861236572,0.17639964509580924,0.0010622501373291015,1.5340971172134827e-05,0.01,"(100,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 40}",0.5178117048346056,0.5305343511450382,0.5108556832694764,0.5166240409207161,0.5531370038412292,0.5257784583971414,0.01508978993025077,17,0.5354406130268199,0.5379948914431673,0.5362041467304626,0.5146683673469388,0.5473382212304749,0.5343292479555727,0.010714204887810334
45,0.9166008472442627,0.16841915954025172,0.0011943817138671876,0.0001620597990208542,0.01,"(100,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 50}",0.5050890585241731,0.4262086513994911,0.5070242656449553,0.5562659846547314,0.5070422535211268,0.5002552322613578,0.04182253154937161,94,0.51213282247765,0.4115581098339719,0.5196172248803828,0.5315688775510204,0.5007969397513548,0.49513479489887596,0.04297182069412478
46,0.9868058204650879,0.13895179748962114,0.001186513900756836,7.100305432738823e-05,0.01,"(100,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 60}",0.5139949109414759,0.5050890585241731,0.5261813537675607,0.48721227621483376,0.5224071702944942,0.510974987238387,0.013919262137737733,60,0.5383141762452107,0.5312899106002554,0.5368421052631579,0.4945790816326531,0.5208798214854957,0.5243810190453546,0.016109364852188
47,1.316442060470581,0.4468920814279081,0.0012544631958007813,9.917073459464786e-05,0.01,"(100,)",70,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 70}",0.5279898218829516,0.5076335877862596,0.5530012771392082,0.5370843989769821,0.5313700384122919,0.5313935681470138,0.014674755636081525,6,0.5296934865900383,0.5140485312899106,0.559170653907496,0.5338010204081632,0.5183296142811603,0.5310086612953537,0.015817895086239556
48,0.18503904342651367,0.049995136389328516,0.0009342193603515625,9.24821458046267e-05,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.4312977099236641,0.4669211195928753,0.454661558109834,0.4462915601023018,0.45838668373879643,0.45150587034201123,0.012101660804508326,140,0.466794380587484,0.4553001277139208,0.4586921850079745,0.4588647959183674,0.4555307618744023,0.45903645022042977,0.004161332093647518
49,0.4757434844970703,0.24428556987415448,0.004986190795898437,0.005010891221604764,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 5}",0.43765903307888043,0.45674300254452926,0.46871008939974457,0.44884910485933505,0.4660691421254802,0.4555895865237366,0.011407345823359057,127,0.46424010217113665,0.4540229885057471,0.47081339712918663,0.45950255102040816,0.4622250557857826,0.46216081892245225,0.005522414815216506
50,0.45287222862243653,0.16322151862466003,0.0009067058563232422,3.2007105962223866e-05,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 10}",0.44529262086513993,0.49745547073791346,0.5057471264367817,0.5383631713554987,0.5032010243277849,0.49795814190913734,0.02999885682289409,98,0.4604086845466156,0.5086206896551724,0.5023923444976076,0.5363520408163265,0.5090851131654447,0.5033717745362333,0.024473159570354903
51,0.39068093299865725,0.06985873763890964,0.0009062290191650391,3.176000372117123e-05,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 15}",0.4592875318066158,0.48346055979643765,0.4623243933588761,0.45012787723785164,0.4519846350832266,0.4614599285349668,0.011904849514713645,118,0.48531289910600256,0.4948914431673052,0.46634768740031896,0.45982142857142855,0.46477526299011795,0.4742297442470346,0.013482252931019631
52,0.5589491844177246,0.1379898616319856,0.000863027572631836,1.874970758571447e-05,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 20}",0.5330788804071247,0.494910941475827,0.4904214559386973,0.5140664961636828,0.5032010243277849,0.5071465033180194,0.015280916667709974,70,0.5399106002554278,0.4904214559386973,0.5014354066985646,0.491390306122449,0.5090851131654447,0.5064485764361167,0.01808541031386922
53,0.6420894145965577,0.10047505259306305,0.0009016036987304687,2.777943771042373e-05,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 25}",0.5203562340966921,0.4961832061068702,0.4904214559386973,0.5421994884910486,0.49039692701664533,0.5079122001020929,0.020386247178997022,68,0.5287356321839081,0.4952107279693487,0.48835725677830943,0.5309311224489796,0.4851769206248008,0.5056823320010693,0.01999620307250352
54,0.7628532409667969,0.10783006112264297,0.0009168624877929687,2.006266489502668e-05,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 30}",0.5076335877862596,0.4961832061068702,0.5312899106002554,0.520460358056266,0.5249679897567221,0.5160796324655437,0.012630931449535775,46,0.5363984674329502,0.4782886334610473,0.5547049441786284,0.5331632653061225,0.5294867708001275,0.5264084162357752,0.02557777302118732
55,0.6461287498474121,0.09073151898850264,0.0009276866912841797,9.456535652754827e-06,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 35}",0.5216284987277354,0.42748091603053434,0.51213282247765,0.43861892583120204,0.4878361075544174,0.4775395610005105,0.038148389726582625,116,0.5130906768837803,0.4323116219667944,0.5119617224880383,0.43271683673469385,0.4864520242269684,0.47530657646005503,0.03621577286995126
56,0.7246874332427978,0.04784991279128137,0.0009569168090820312,1.555951138901655e-05,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 40}",0.4796437659033079,0.5038167938931297,0.4929757343550447,0.5127877237851662,0.5364916773367477,0.5051046452271567,0.019181707654561488,80,0.5076628352490421,0.5098978288633461,0.5023923444976076,0.5210459183673469,0.5164169588779088,0.5114831771710504,0.006565665259097627
57,0.8763185977935791,0.08485408951219937,0.0009944915771484375,3.2564870984962225e-06,0.01,"(50,)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 50}",0.48982188295165396,0.49872773536895676,0.5134099616858238,0.5281329923273658,0.48655569782330343,0.5033180193976519,0.015493074665304443,88,0.4945721583652618,0.5022349936143039,0.5355661881977671,0.5325255102040817,0.480395282116672,0.5090588264996173,0.021593297542323756
58,0.9969330310821534,0.14072904295338745,0.0011518001556396484,8.061213870627691e-05,0.01,"(50,)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 60}",0.5076335877862596,0.4732824427480916,0.5223499361430396,0.5115089514066496,0.5428937259923176,0.5114854517611026,0.022715527571900093,58,0.5287356321839081,0.5070242656449553,0.533652312599681,0.5290178571428571,0.5473382212304749,0.5291536577603753,0.012967801868856599
59,0.9734419345855713,0.1460870371988878,0.0011270523071289062,0.00011187776518289444,0.01,"(50,)",70,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 70}",0.5267175572519084,0.5152671755725191,0.4942528735632184,0.46035805626598464,0.5236875800256082,0.5040837161817253,0.02460467375850038,85,0.5245849297573435,0.5293742017879949,0.5074960127591707,0.44260204081632654,0.5282116671979599,0.5064537704637592,0.03288045263583106
60,0.22736968994140624,0.06157257977219087,0.0009312152862548829,4.050029252545562e-06,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.43384223918575066,0.4669211195928753,0.4610472541507024,0.4475703324808184,0.46094750320102434,0.4540581929555896,0.011950056161549788,136,0.46455938697318006,0.45817369093231164,0.4609250398724083,0.4642857142857143,0.45616831367548616,0.4608224291478201,0.003305944090870005
61,0.42875351905822756,0.09073176522913501,0.0009773731231689452,7.649633266508284e-06,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.4402035623409669,0.44783715012722647,0.4674329501915709,0.4680306905370844,0.4468629961587708,0.4540581929555896,0.011458943210238326,136,0.4658365261813538,0.46455938697318006,0.45964912280701753,0.46938775510204084,0.44628626075868666,0.46114381036445573,0.00805768256171508
62,0.7600254058837891,0.38715831427737607,0.0012082576751708985,0.0002028667473948911,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5203562340966921,0.5038167938931297,0.5287356321839081,0.489769820971867,0.5390524967989757,0.5163348647269015,0.017582396219628982,45,0.5360791826309068,0.5076628352490421,0.5272727272727272,0.5022321428571429,0.5307618744022952,0.5208017524824229,0.013356189299633349
63,0.5884469985961914,0.0845725966870099,0.001038837432861328,4.111193636104098e-05,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.49363867684478374,0.4732824427480916,0.508301404853129,0.5140664961636828,0.5454545454545454,0.5068912710566615,0.02385262921566245,71,0.4952107279693487,0.49106002554278416,0.5208931419457735,0.5098852040816326,0.5428753586228882,0.5119848916324854,0.018746781856149027
64,0.7290021896362304,0.23951380525652663,0.001061868667602539,0.00010965133544808019,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5089058524173028,0.44656488549618323,0.5223499361430396,0.5421994884910486,0.5096030729833547,0.5058703420112303,0.03206094231984563,75,0.5389527458492975,0.44699872286079184,0.5368421052631579,0.5455994897959183,0.507810009563277,0.5152406146664885,0.0365040286811561
65,0.7458700180053711,0.1768108880259975,0.0010869026184082032,6.38554927475941e-05,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5063613231552163,0.5356234096692112,0.5223499361430396,0.46547314578005117,0.5019206145966709,0.5063808065339459,0.023674518922738745,73,0.5261813537675607,0.5360791826309068,0.5537480063795853,0.4684311224489796,0.5007969397513548,0.5170473209956775,0.029732784166124508
66,0.929785680770874,0.13928140317479057,0.0010894298553466796,1.7864282686553714e-05,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5356234096692112,0.539440203562341,0.5236270753512133,0.5063938618925832,0.5326504481434059,0.5275650842266463,0.01179120414131089,11,0.5402298850574713,0.5491698595146871,0.5403508771929825,0.5235969387755102,0.5285304430985017,0.5363756007278305,0.009156332105093807
67,1.080936336517334,0.4152363890957221,0.0012582302093505859,8.158593202374674e-05,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5012722646310432,0.5038167938931297,0.5223499361430396,0.4884910485933504,0.49167733674775926,0.501531393568147,0.011873246263173815,91,0.5252234993614304,0.5245849297573435,0.5457735247208931,0.4805484693877551,0.49282754223780684,0.5137915930930458,0.023726041599359187
68,1.1344501972198486,0.38772133988592605,0.0012154102325439454,0.00013183080615768663,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.5305343511450382,0.5254452926208651,0.5300127713920817,0.530690537084399,0.4827144686299616,0.5199081163859112,0.018659278689786327,34,0.5446998722860792,0.5478927203065134,0.5480063795853269,0.5471938775510204,0.49760918074593563,0.5370804060949752,0.01977169307775731
69,0.9324729442596436,0.16562592456986847,0.001149606704711914,9.315304047434795e-06,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 50}",0.510178117048346,0.5012722646310432,0.5274584929757343,0.5358056265984654,0.5326504481434059,0.5214395099540582,0.013435797614841741,27,0.5137292464878672,0.5210727969348659,0.5483253588516747,0.5051020408163265,0.5269365635957921,0.5230332013373052,0.014607277279104724
70,1.3288708209991456,0.4881566666413103,0.001262998580932617,8.659494079737336e-05,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 60}",0.5229007633587787,0.5229007633587787,0.5236270753512133,0.5345268542199488,0.5505761843790012,0.5308831036242981,0.010772334056823278,8,0.5344827586206896,0.5363984674329502,0.5416267942583732,0.5239158163265306,0.535224737009882,0.534329714729685,0.00577582677477627
71,1.255506944656372,0.17572089538998006,0.0012691020965576172,8.49487772822371e-05,0.01,"(50, 50)",70,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 70}",0.5254452926208651,0.539440203562341,0.5070242656449553,0.5498721227621484,0.5108834827144686,0.5265441551812149,0.01634801984633798,14,0.5424648786717752,0.5539591315453385,0.5288676236044657,0.5194515306122449,0.511954096270322,0.5313394521408293,0.015222678139325069
72,0.24799723625183107,0.08368800984486637,0.0039828777313232425,0.005708547243988432,0.001,"(100,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100,), 'km__n_clusters': 2}",0.43765903307888043,0.46946564885496184,0.4482758620689655,0.44501278772378516,0.47247119078104993,0.45456865747830527,0.013853126887638059,134,0.46871008939974457,0.460727969348659,0.4583732057416268,0.461734693877551,0.45616831367548616,0.4611428544086135,0.00424740999257308
