,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
42,0.16113781929016113,0.032020233362426716,0.0008637905120849609,7.403839361546311e-05,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.4198473282442748,0.4389312977099237,0.45849297573435505,0.4322250639386189,0.4660691421254802,0.44308320571720267,0.016972852682616543,69,0.45689655172413796,0.4339080459770115,0.45039872408293463,0.43686224489795916,0.46796302199553713,0.4492057177355161,0.012639531143289934
43,0.18387155532836913,0.06123731073375196,0.0008521080017089844,9.701029031291152e-06,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.4681933842239186,0.4821882951653944,0.4789272030651341,0.4846547314578005,0.4839948783610755,0.47958141909137314,0.0060403438145784465,55,0.4843550446998723,0.4897828863346105,0.4717703349282297,0.49776785714285715,0.4619062798852407,0.4811164805981621,0.012800355283953447
44,0.1890258312225342,0.055092559679474004,0.0008859634399414062,1.7390506769701765e-05,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.48091603053435117,0.4770992366412214,0.48659003831417624,0.5038363171355499,0.49167733674775926,0.4880040837161817,0.009330252864594137,46,0.5019157088122606,0.4958492975734355,0.5052631578947369,0.49649234693877553,0.4909148868345553,0.4980870796107527,0.005002912972680152
45,0.22920217514038085,0.08200427682639572,0.0008902549743652344,2.262992994246318e-05,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.5165394402035624,0.49872773536895676,0.47509578544061304,0.5230179028132992,0.5390524967989757,0.5104645227156712,0.021895239592370424,35,0.5367177522349936,0.5166028097062579,0.5393939393939394,0.5082908163265306,0.5215173732865795,0.5245045381896603,0.011875201971988983
46,0.20914387702941895,0.07873615932243737,0.0008996963500976562,1.933373289051175e-05,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.510178117048346,0.5356234096692112,0.5185185185185185,0.5153452685421995,0.5211267605633803,0.520163348647269,0.008562134464181522,23,0.5245849297573435,0.5446998722860792,0.5674641148325359,0.5063775510204082,0.523430028689831,0.5333112993172395,0.020953902901910595
47,0.3128684043884277,0.0633981904090638,0.0009558200836181641,6.407154983317418e-05,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.5279898218829516,0.5407124681933843,0.51213282247765,0.540920716112532,0.5416133162612036,0.532669729453803,0.011453873593890244,7,0.5443805874840357,0.5558748403575989,0.5623604465709728,0.560905612244898,0.5457443417277654,0.5538531656770542,0.0075057413061960605
48,0.22716097831726073,0.03711061968359797,0.0010863304138183593,4.070318404216177e-05,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.4402035623409669,0.4669211195928753,0.47509578544061304,0.4731457800511509,0.4660691421254802,0.46426748340990304,0.012545676367654203,64,0.47126436781609193,0.46328224776500637,0.46953748006379586,0.47130102040816324,0.47306343640420784,0.469689710491453,0.003392245408752993
49,0.31859164237976073,0.12733676387372875,0.0011323928833007813,5.218820952779739e-05,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.4580152671755725,0.4910941475826972,0.49680715197956576,0.4936061381074169,0.4852752880921895,0.4849412965798877,0.0140066642126929,49,0.48627075351213284,0.4984035759897829,0.49186602870813395,0.5031887755102041,0.5011157156518967,0.49616896987443015,0.006248702573769313
50,0.29662184715270995,0.09150021422445415,0.0011391162872314454,2.2999868496704436e-05,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.48346055979643765,0.5050890585241731,0.4891443167305236,0.5051150895140665,0.5185659411011524,0.5002552322613578,0.012549580449061463,41,0.5191570881226054,0.5156449553001277,0.5148325358851674,0.5121173469387755,0.5132291998724896,0.5149962252238331,0.002415398258934891
51,0.3210413932800293,0.12061715449979214,0.001154947280883789,4.9832654240646474e-05,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",0.5292620865139949,0.5038167938931297,0.4878671775223499,0.5396419437340153,0.5364916773367477,0.5193976518631955,0.020173011902311216,25,0.5498084291187739,0.5325670498084292,0.5352472089314194,0.5360331632653061,0.5412814791201785,0.5389874660488214,0.006104013608662554
52,0.36228318214416505,0.11876015899148319,0.001145648956298828,3.2742224073729514e-05,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.5279898218829516,0.5330788804071247,0.5146871008939975,0.5383631713554987,0.5211267605633803,0.5270546197039305,0.008399567820429556,16,0.5504469987228607,0.5530012771392082,0.5610845295055822,0.5554846938775511,0.5211985973860376,0.5482432193262479,0.013973156654588535
53,0.3708515167236328,0.13984545412859034,0.0011929988861083985,5.052885669725297e-05,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.5292620865139949,0.5407124681933843,0.5351213282247765,0.5473145780051151,0.5377720870678617,0.5380296069423175,0.005981254076365112,3,0.5501277139208174,0.551404853128991,0.5856459330143541,0.5618622448979592,0.5524386356391456,0.5602958761202534,0.013336093401030659
54,0.27086672782897947,0.08634806385572692,0.00120391845703125,0.00017683019813960574,0.0001,"(100,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 2}",0.44274809160305345,0.4491094147582697,0.4789272030651341,0.47570332480818417,0.469910371318822,0.46324655436447165,0.01460652346878283,65,0.4709450830140485,0.44572158365261816,0.4740031897926635,0.4764030612244898,0.472425884603124,0.46789976045738885,0.011235562195340703
55,0.21226954460144043,0.09282977310807854,0.0012389659881591798,0.00018250910928999597,0.0001,"(100,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 3}",0.46946564885496184,0.5,0.4878671775223499,0.4475703324808184,0.4494238156209987,0.47090352220520676,0.02069777802638471,58,0.4875478927203065,0.4932950191570881,0.4937799043062201,0.44706632653061223,0.4520242269684412,0.4747426739365337,0.02074939671319007
56,0.273805570602417,0.05527229059725939,0.001146841049194336,3.702891532265481e-05,0.0001,"(100,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 4}",0.47455470737913485,0.5089058524173028,0.46871008939974457,0.5217391304347826,0.5211267605633803,0.49897907095456867,0.02288486105776009,42,0.5076628352490421,0.514367816091954,0.4988835725677831,0.5028698979591837,0.5224737009882053,0.5092515645712337,0.008387441908501561
57,0.2872745990753174,0.0879182798275986,0.0011523246765136718,2.0010350756609674e-05,0.0001,"(100,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (100,), 'pca__n_components': 5}",0.49363867684478374,0.5050890585241731,0.4891443167305236,0.5485933503836317,0.5416133162612036,0.5155691679428279,0.02471737647693388,30,0.4990421455938697,0.530970625798212,0.5377990430622009,0.5283801020408163,0.531718202103921,0.5255820237198039,0.013624534137823514
